expmod,kurt,Li,count1,count2
120,8.6232,2.7458,26.5,71.25
120,7.286,8.0114,32.75,75.75
105,8.8368,6.6693,27.0,73.25
105,8.7941,5.0601,26.5,72.0
120,8.6676,6.9689,27.5,73.75
150,7.0022,13.127,23.5,75.75
135,8.7489,4.8435,28.5,74.75
105,8.7055,3.9068,27.25,71.5
105,7.2224,6.6037,30.75,76.75
105,8.8915,6.8579,27.25,71.5
120,8.8447,3.6137,28.25,72.0
135,8.9131,7.8122,26.5,71.25
120,6.559,9.7966,24.25,73.25
105,7.836,4.2009,27.0,74.75
105,8.3976,7.0213,27.0,75.75
135,8.0223,12.066,21.0,70.25
120,4.5363,3.8941,23.25,71.25
105,7.3835,6.6465,32.25,78.25
105,9.0916,3.9085,25.5,73.25
120,8.9278,4.6954,28.0,75.0
105,7.4359,6.6796,27.5,74.0
105,9.408,1.7252,25.5,71.0
105,7.5624,7.7776,29.25,76.0
105,9.1156,2.3041,26.0,71.75
135,8.6082,6.6152,25.75,73.75
105,9.2643,1.7821,25.75,70.5
120,7.9941,8.3973,26.0,76.0
135,10.515,3.9225,23.0,74.25
135,10.295,7.6674,23.5,73.0
135,7.4914,10.824000000000002,25.0,71.75
120,9.0862,4.631,22.5,69.0
240,11.184,18.073,19.75,78.25
165,10.793,11.26,18.5,76.5
165,8.2434,13.53,23.5,81.0
105,8.7434,5.3017,26.25,73.25
105,7.3553,9.264,23.25,72.5
105,9.4767,3.6379,25.25,71.25
105,7.3367,7.6321,29.0,77.0
105,8.9455,5.7178,25.25,72.25
105,8.8724,5.4731,24.75,75.5
105,7.1016,8.3496,27.75,75.0
105,9.4057,2.8863,24.75,73.25
105,8.9576,4.5595,25.5,72.5
105,7.9268,6.5778,23.0,73.75
105,9.2122,2.7592,24.25,70.5
105,7.5446,5.6816,29.5,76.25
105,9.1019,2.8752,25.25,72.5
105,9.0502,3.8677,24.75,71.25
105,7.2837,7.2102,27.5,76.0
105,9.0818,2.3083,25.5,73.25
120,9.1994,5.461,24.25,69.0
105,7.3225,7.8353,27.5,73.25
105,9.0269,1.9756,25.0,74.25
105,8.9832,4.4776,25.25,73.5
105,7.3481,7.2788,21.75,74.25
105,8.7844,2.9404,24.0,71.0
105,7.3782,7.2643,27.0,75.75
105,9.0229,4.3,24.5,72.75
105,9.077,2.9058,24.75,71.0
105,7.0310000000000015,7.9929999999999986,27.5,76.0
105,9.0973,2.3214,26.0,72.75
105,9.1741,2.3032,25.0,71.25
105,7.3035,7.0949,27.75,75.5
90,8.876,8.9301,25.5,72.5
105,6.4717,8.9288,22.75,73.75
120,7.7639,2.4328,27.0,75.25
90,6.96,4.186,26.0,73.25
105,6.0751,7.4015,29.25,79.25
105,7.6194,5.1099,27.0,74.75
105,9.0421,4.1711,25.25,70.25
105,6.1577,9.5939,27.5,77.25
105,7.7368,3.0299,24.25,73.0
105,7.3355,5.2624,25.25,71.25
105,6.6026,8.1003,27.0,76.0
105,7.9591,2.4781,27.0,74.5
105,9.1443,4.7886,25.25,71.75
105,6.6818,7.6703,23.75,74.75
90,6.9506,3.4771,26.5,75.0
105,7.8793,1.9017,25.5,70.5
90,8.1161,8.1902,24.75,73.75
105,6.3228,7.3438,23.5,72.0
105,7.871,6.1763,26.5,75.0
105,6.9501,4.9927,26.0,74.0
90,7.9289999999999985,9.1262,25.75,73.0
120,5.7181,10.008,25.75,75.25
90,7.1086,6.2524,26.5,76.0
120,8.0181,2.3101,25.5,74.75
105,5.4836,9.4345,27.25,77.25
105,5.9457,6.1237,27.0,76.5
105,6.8277,4.4337,24.75,73.75
105,6.5789,7.3192,28.25,78.0
90,6.9682,7.9555,25.0,74.75
105,8.1067,4.2057,25.0,72.5
105,5.9482,7.9147,27.25,75.5
105,7.9535,4.8588,25.0,73.75
105,7.4554,2.8371,24.75,71.5
105,6.6484,8.0427,27.0,77.75
90,6.8429,8.2559,24.75,75.75
90,7.0539999999999985,3.9443,25.25,75.25
105,7.6632,4.8788,25.0,70.75
105,5.8438,8.4943,29.5,77.25
105,7.2849,7.7345,26.5,71.75
105,6.9815,4.5845,25.75,74.5
105,6.6844,4.7272,25.25,72.75
105,7.8652,7.7892,25.5,71.25
105,5.1988,9.1007,24.0,76.5
90,6.3644,5.846,27.0,76.5
90,6.2922,5.1773,26.25,70.75
105,5.4146,7.9972,31.0,80.0
105,6.8405,5.6025,27.5,77.25
105,6.0895,5.2499,27.0,73.0
105,6.2041,9.8069,29.25,79.5
90,6.2663,3.8816,26.0,76.75
90,6.989,4.2311,25.25,72.0
105,5.3489,8.0738,30.5,79.25
105,6.7133,3.9759,27.0,77.5
105,7.7368,3.0954,25.25,71.0
105,6.2175,7.0704,26.0,74.25
105,5.2158,8.6074,24.75,76.0
90,6.8702,8.7777,24.5,76.75
90,6.1978,4.9927,26.75,77.75
90,6.2026,5.2602,25.75,75.5
105,5.8476,8.3405,25.75,75.0
120,6.1131,7.9437,26.25,77.25
105,6.1359,5.0179,27.25,78.25
105,6.8254,3.8864,25.25,71.25
105,5.7927,8.5259,30.25,78.75
90,6.5317,7.5081,25.0,74.5
105,7.8413,2.7212,26.25,73.0
105,5.8636,7.4135,29.25,76.25
105,6.9457,3.5851,25.5,75.75
105,7.6976,3.0304,25.25,70.5
105,5.1664,8.3086,30.5,79.5
90,7.2229,5.6384,26.0,74.0
90,6.8987,3.9423,25.25,71.5
90,5.2236,7.7678,25.25,78.5
105,5.5187,8.8556,23.25,76.0
105,5.8015,7.4592,28.25,75.5
105,6.0689,4.6006,26.0,75.75
105,6.0823,4.3588,26.25,75.25
90,6.1621,9.6471,23.75,76.25
105,5.8188,8.2918,24.0,75.75
90,6.849,3.8639,27.75,76.0
90,6.1933,5.4893,26.75,74.5
105,5.1749,7.7271,28.5,79.25
105,5.9411,6.3798,27.5,76.5
105,7.3702,2.0349,25.25,72.5
120,1.2698,25.619,21.0,67.5
105,1.4835,18.285,14.25,68.25
120,2.6112,36.619,17.5,66.25
120,2.8228,26.143,18.75,59.0
90,1.1482,54.518,15.5,61.0
120,1.6775,17.62,19.0,61.0
135,2.1765,31.212,16.0,57.75
135,1.3177,27.357,16.25,66.0
135,2.6187,46.129,19.5,67.25
135,1.9365,28.14,15.75,58.75
60,5.2745,18.007,14.25,54.5
60,6.347,39.422,15.5,58.75
60,4.8413,19.071,15.25,57.0
60,5.084,21.911,15.75,70.75
60,6.9878,22.597,16.0,63.0
60,4.8732,31.753,14.25,58.75
60,5.4396,50.113,17.0,57.0
75,5.0639,23.908,19.0,51.75
60,5.1705,28.508000000000006,17.5,69.75
45,5.3735,20.447,16.0,60.5
45,6.0034,21.357,13.75,54.0
60,6.4234,48.122,29.5,75.5
60,5.7570000000000014,36.283,14.75,70.25
105,3.9478,46.032,16.75,56.25
90,2.6885,24.041,14.75,61.0
90,2.4705,27.627,15.0,53.75
105,2.7644,21.336,19.0,60.75
105,4.3681,9.2183,18.0,57.0
75,4.5649,30.91,17.25,59.5
45,2.6260000000000003,63.84,14.0,71.75
75,3.1167,24.842,18.75,57.25
60,6.4667,45.435,16.25,68.75
60,5.654,45.543,13.5,60.75
90,4.4236,25.74,18.0,55.0
75,6.4857,20.181,24.5,77.0
90,3.3705,16.463,16.75,58.0
105,2.2049,22.182,19.25,60.5
75,1.9509,34.494,15.5,66.25
90,3.5283,46.807,15.25,54.5
90,2.5214,45.85,15.5,62.5
90,2.8908,29.026,18.25,57.5
90,1.7527,27.516,14.0,60.5
75,3.5935,24.863000000000003,17.0,67.5
90,3.1229,29.68,14.75,62.25
75,4.7491,23.218000000000004,20.5,69.5
60,4.7226,18.734,15.75,63.75
75,4.6701,35.144,15.75,50.75
90,4.9874,44.449,16.75,66.0
60,6.0628,38.785,16.25,58.25
75,5.3975,42.917,15.5,60.25
90,3.6696,18.93,17.25,58.75
105,3.15,29.478,15.5,52.75
45,5.3870000000000005,21.966,16.25,64.5
105,3.5413,23.328000000000007,19.25,60.5
120,2.4901,25.866,17.0,55.5
135,2.6556,18.143,14.75,59.0
105,3.3836,41.431,18.25,60.75
90,3.4973,31.26,19.0,67.0
120,2.1077,38.073,16.25,63.75
105,3.6482,37.004,16.0,53.25
105,3.8755,43.496,22.5,69.75
105,4.3351,44.31800000000001,28.25,71.75
75,4.2304,39.656,21.25,69.5
75,2.7058,18.763,14.0,54.5
75,3.8244,23.397,14.0,54.25
90,3.1307,21.782,13.75,57.75
150,2.2836,35.69,18.75,57.5
75,6.1219,14.882,37.75,81.0
45,3.6772,46.38,16.75,55.0
150,1.1867,28.292,24.75,68.75
90,3.5367,26.296,18.5,66.5
60,5.8705,21.419,14.75,67.0
75,4.9224,20.286,16.0,64.0
105,3.6853,16.851,15.25,57.75
105,2.8253,40.587,17.25,61.75
60,8.4859,25.424,15.0,54.75
60,16.956,41.056,18.25,57.25
120,1.8745,20.745,16.0,57.25
105,3.2039,23.639,13.75,48.0
180,1.4599,37.662,18.75,72.0
75,11.407,22.938,12.75,56.75
60,11.982,28.321,17.25,59.75
75,7.3494,46.155,19.25,57.5
90,2.9487,27.019,14.5,54.0
120,2.3633,60.323,18.75,62.75
120,1.0814,23.395,17.0,73.75
60,6.5034,10.108,16.75,66.25
75,8.4475,30.15,32.25,74.75
45,9.4779,31.472,16.75,52.25
135,1.5475,21.761,21.0,65.25
75,1.7946,46.863,16.25,68.75
120,2.6,50.524,15.25,63.75
105,2.1088,40.091,23.25,67.0
105,3.2616,35.183,27.5,69.75
150,2.0855,63.088,18.25,60.5
45,14.470999999999998,24.682,18.75,73.75
75,3.4541,44.976000000000006,22.75,78.5
120,2.6835,26.1,24.0,71.75
75,1.494,37.791,18.0,64.75
75,7.5337,25.292,16.0,62.25
105,4.9985,46.841,17.0,73.25
90,3.6971,18.983,16.75,71.5
120,5.0478,19.763,13.0,54.5
90,4.3183,24.715,13.25,54.75
60,4.0408,24.93,15.5,67.25
60,5.4034,28.129,15.5,58.5
60,5.3839,27.377,15.75,68.75
45,5.5797,20.849,14.75,57.25
75,4.9934,19.049,13.25,55.25
60,5.2773,28.689,15.5,50.5
75,5.0641,41.165,18.75,59.5
105,3.3853,21.63,16.0,63.25
75,4.4795,21.123,20.0,75.25
90,4.2956,18.34,16.0,64.75
90,3.2209,40.375,18.25,55.75
105,3.1219,17.259,16.25,61.0
60,12.734000000000002,51.74,19.0,69.0
90,3.9163,36.392,21.0,61.0
105,3.3777,19.342,15.0,59.25
90,5.6911,23.835,14.25,66.25
90,4.7836,28.455,13.5,49.75
105,3.3717,26.696,16.5,61.25
105,3.8145,21.448,17.5,67.5
120,3.8626,32.646,15.5,58.75
75,4.5984,34.309,16.5,52.75
75,3.4794,21.79,14.75,59.0
120,3.9729,27.418000000000006,21.25,65.5
90,3.2762,34.998000000000005,18.5,60.0
60,10.43,27.661,12.75,54.0
90,4.2315,45.684,14.25,49.25
45,5.3152,15.224,17.5,69.5
60,4.9002,22.126,14.5,63.25
75,11.925999999999998,28.566,16.0,64.5
90,1.4244,24.944000000000006,19.25,59.0
120,1.7773,27.833,17.75,63.0
60,10.399,25.894,20.5,62.5
60,15.097,21.835,17.25,58.75
105,1.3957,57.832,27.5,74.0
120,2.6933,12.749,18.5,70.75
135,2.2851,18.42,16.5,60.5
135,2.733,22.957,17.75,63.0
90,2.8848,23.475,15.0,54.0
105,2.7996,57.073,15.25,56.0
135,3.0564,42.987,15.75,56.25
105,2.8776,32.038000000000004,16.75,66.75
105,1.9092,19.458,16.5,64.5
90,3.5511,26.914,16.25,62.25
75,3.3477,44.652,26.75,68.25
75,4.3018,36.577,17.25,69.0
120,3.0272,44.844,15.5,59.25
120,3.1074,40.975,15.5,53.5
105,2.2015,51.542,20.25,70.25
90,1.8998,21.249,14.75,50.0
90,3.563,25.382,19.5,57.5
75,2.1678,24.573,15.75,60.25
90,2.8074,26.181,15.75,63.25
120,1.8959,19.821,15.25,53.5
135,1.5804,26.382,15.75,64.25
105,2.5468,27.339,17.75,60.5
105,2.3342,25.266,18.25,71.5
105,2.8826,28.703000000000007,18.25,54.25
120,2.14,17.823,15.75,60.75
135,4.3575,22.034,16.25,60.25
135,1.8296,22.33,15.0,61.0
105,1.656,26.055,20.0,60.5
105,2.7795,25.335,17.0,70.0
105,1.9392,30.238000000000003,17.75,53.75
105,2.9058,27.591,13.75,58.0
105,2.78,29.202,17.75,56.5
105,1.4759,26.111,14.25,52.5
120,2.0636,21.006,16.0,67.75
105,2.4908,24.18,15.25,56.5
75,2.2831,27.882,14.5,55.5
105,1.9617,27.179,18.25,60.5
90,1.9606,26.674,14.5,47.25
60,3.3219,23.27,25.25,74.25
120,3.9314,25.466,15.5,60.5
105,3.9061,48.072,18.25,56.5
60,2.0739,13.969,15.5,57.25
135,2.4647,26.943,13.75,68.5
90,2.2984,27.611,18.0,56.75
120,2.3996,49.201,17.25,63.5
180,1.5848,25.556,14.0,62.5
120,2.0467,30.188,18.25,59.25
120,1.9568,26.114,13.0,64.75
120,2.2442,46.705,20.0,65.25
135,1.7502,20.16,15.0,62.5
105,2.3101,25.859,15.25,53.75
135,2.4741,14.584,18.25,66.25
105,2.3661,21.824,13.5,64.75
120,2.6092,34.004,20.0,58.75
90,1.9918,21.661,18.25,66.5
120,1.771,41.923,14.25,64.25
105,2.4996,23.65,18.5,61.5
135,2.7688,23.734,19.75,62.0
105,1.5641,28.662,18.0,59.25
105,3.3053,26.188,16.75,76.0
120,1.2994,49.232,15.75,53.25
90,3.1232,33.355,18.5,58.5
135,1.4149,55.03,20.75,79.75
135,0.51863,16.669,19.75,69.0
105,2.8149,22.099,15.75,64.0
150,2.4146,12.368,18.0,60.0
120,1.8056,27.487,17.25,62.25
105,1.5417,30.677,16.5,58.75
135,2.6516,22.275,16.25,68.25
135,2.3216,36.955,16.25,62.75
135,2.2197,24.47,15.75,68.25
135,2.0404,40.12,19.0,58.75
105,1.1751,27.092,14.75,60.0
60,14.987,15.88,17.5,63.25
150,2.3121,48.617,28.0,71.25
60,8.7125,41.08,18.0,85.25
90,3.6703,34.006,14.75,64.75
135,1.8462,28.918000000000006,17.5,56.0
135,1.6324,31.284,19.75,65.75
150,1.7164,37.434,18.25,62.75
120,1.0043,31.919,15.5,60.75
150,1.5207,28.666,17.5,58.0
135,0.66995,28.411,21.0,72.75
120,2.3653,23.122,17.75,64.0
135,1.2594,26.891,16.5,84.75
165,2.3512,23.2,18.5,75.0
135,0.67276,59.44600000000001,15.0,67.75
135,1.5289,57.325,17.25,64.75
135,0.67319,30.751,15.25,65.75
165,1.4777,28.599,19.5,65.75
135,0.68281,44.26,17.5,77.75
120,1.9845,37.858,27.75,74.0
135,1.8792,36.828,32.25,77.0
150,1.8052,28.748,15.5,79.0
165,2.2607,34.625,14.75,78.25
135,1.8494,52.609,19.5,72.5
105,1.2795,23.511,16.0,76.25
165,1.4702,59.144,18.75,67.5
120,1.1754,24.239,14.75,91.25
135,1.2294,19.422,24.75,76.0
150,1.4388,35.527,18.5,74.5
165,1.7657,19.607,22.0,76.25
165,1.2001,23.198,17.75,62.0
165,0.52893,47.817,18.25,75.0
150,0.58005,31.993,15.5,81.5
180,1.4962,61.895,20.0,72.0
150,1.2474,21.145,16.0,62.0
135,2.101,29.737,15.5,59.0
150,1.453,28.504,18.0,65.5
120,2.6457,24.508000000000006,19.0,66.0
135,1.6272,23.891,14.25,67.5
135,2.2523,30.355,18.0,60.25
120,3.0432,22.566,19.5,70.5
120,2.0787,27.405,18.5,57.0
150,1.6851,26.453000000000007,16.0,67.5
105,3.3127,21.972,18.75,67.5
120,1.0385,26.395,19.0,61.25
150,0.98811,31.794,16.5,66.0
135,0.64572,34.881,15.25,61.5
210,0.1065,18.442,18.0,76.5
120,1.5234,30.504,14.25,65.75
150,0.94445,22.083,18.75,60.0
150,1.7642,20.6,16.75,67.5
135,1.3726,54.839,16.0,66.75
225,0.37255,35.859,20.0,71.0
135,0.94907,12.087,19.5,61.5
135,1.9553,23.907,18.25,69.75
90,1.9179,25.816,15.0,61.25
165,2.4964,53.949,19.5,70.75
210,1.421,32.486999999999995,19.0,77.0
165,0.8829600000000001,47.292,26.0,80.75
120,0.31944,85.82799999999997,19.25,73.75
165,0.78145,30.306,17.75,68.0
75,2.4451,29.672,19.0,64.0
135,1.7708,30.119,15.5,72.0
180,0.30072,17.283,15.25,63.5
105,2.7008,27.392,19.75,72.0
60,3.4708,12.703,19.75,61.25
90,3.4892,46.739,17.0,63.0
90,3.3141,56.547,16.25,56.25
105,2.7587,22.034,13.75,51.25
90,2.5979,18.156,21.75,71.75
75,11.241,16.1,17.75,62.5
105,1.648,46.823,30.0,76.75
135,2.0803,24.095,19.75,73.0
75,4.1299,32.764,14.25,53.5
75,4.0841,22.485,15.25,49.75
75,4.1972,26.165,27.0,67.0
105,3.6106,48.063,17.5,51.75
60,22.287,24.467,18.75,62.5
75,4.9807,11.588,16.25,68.0
45,5.5539999999999985,39.514,27.0,80.0
90,2.7917,36.392,20.75,82.75
60,8.8973,15.445,19.25,74.0
120,0.89604,42.024,19.0,77.75
75,2.7123,21.349,15.5,54.75
60,4.6063,20.982,17.25,66.25
90,2.7073,21.443,16.25,66.0
105,0.047006,44.804,18.5,72.5
105,1.7491,25.474,14.5,55.25
135,2.022,21.571,17.0,55.5
105,2.1002,15.448,15.5,55.5
105,2.5807,22.831,16.0,61.25
105,3.0464,42.949,18.75,58.75
105,1.9082,26.929,14.75,57.0
135,2.43,21.279,18.5,60.5
120,1.8992,23.903,14.0,52.0
75,3.2494,24.983,14.0,47.25
90,4.3892,19.362,14.75,52.5
60,4.6242,28.667,11.5,51.75
75,4.4348,53.42100000000001,26.0,66.75
75,5.1234,40.978,28.0,69.25
60,4.7408,69.081,28.25,70.5
105,4.0947,38.87,18.75,53.75
90,2.0898,19.704,14.5,66.5
75,3.6649,24.209,18.0,55.75
90,5.7089,20.483,21.5,73.0
60,10.584,59.32100000000001,19.75,62.0
105,3.7068,18.594,21.75,62.25
105,3.6217,30.89,16.0,57.25
90,3.6309,23.461,17.75,60.5
120,2.6271,24.967,15.5,51.5
45,11.734000000000002,19.883,15.25,66.5
105,2.8566,7.1978,18.0,59.25
90,3.4753,24.004,15.75,64.75
60,4.34,15.342,15.5,64.25
105,3.0003,44.514,17.75,58.25
90,2.4623,26.781,17.0,56.75
90,3.7419,23.894,15.25,57.5
105,3.5489,27.714,15.75,57.0
90,2.5835,40.026,21.0,70.75
90,3.622,38.507,16.5,48.75
60,4.7738,40.488,12.75,54.25
90,3.7636,28.166,15.25,51.75
105,2.8868,25.187,15.25,66.0
105,2.6862,24.069000000000006,16.0,65.25
75,10.665,15.992,20.75,64.5
75,3.9698,6.9877,36.0,91.25
75,4.2585,33.626999999999995,19.25,64.5
90,2.046,11.354,15.25,72.0
105,2.9484,41.982,19.0,58.25
90,1.875,36.726,14.5,52.5
90,3.4761,30.032,15.0,55.75
60,12.583,14.24,17.25,56.5
60,11.337,27.398000000000003,35.0,82.25
75,6.2882,16.877,21.0,68.0
75,3.2632,31.706,19.75,64.75
60,7.544,14.124,18.75,80.75
60,9.9478,14.927,19.0,72.75
105,3.5633,50.493,15.25,55.0
105,1.8781,21.668000000000006,14.0,53.0
120,3.8567,20.324,15.5,52.0
105,2.7791,24.799,13.5,54.75
90,2.7033,19.238,18.5,60.5
105,2.9876,33.271,16.0,59.75
135,2.6249,26.565,15.25,55.25
75,9.2352,8.3331,23.0,72.0
60,5.4906,9.8203,17.0,58.25
60,5.7344,31.66,16.5,63.0
45,15.5,30.929,15.75,60.0
120,3.2308,23.387,15.25,65.25
105,3.1043,25.22,16.0,71.25
120,2.4191,25.384,16.5,70.25
120,2.5315,41.12300000000001,17.25,58.0
90,1.9181,20.816,18.0,67.0
75,8.5425,10.938,21.0,67.25
45,9.0741,24.48,27.75,74.75
75,5.4605,44.972,19.25,70.25
45,11.216,34.25,13.5,78.5
105,3.9454,38.026,30.5,77.0
105,3.0455,43.347,15.5,66.0
90,5.4953,40.631,26.5,86.5
90,6.5921,62.802,15.25,52.25
45,4.4926,44.81399999999999,28.5,75.25
90,2.3855,74.801,23.25,79.5
90,3.3922,55.681,15.75,66.75
105,3.4931,40.704,24.0,78.75
120,1.2018,61.88800000000001,26.75,65.5
90,1.9394,54.736,28.5,80.0
90,2.9145,72.693,19.5,91.0
90,3.9582,47.677,19.25,64.25
75,4.5554,50.1,18.75,64.25
60,5.5297,40.111,16.75,73.0
90,5.0005,43.681,16.75,59.25
75,3.9392,67.618,21.5,92.25
75,2.8609,30.55,21.5,74.25
75,4.3582,49.844,25.5,74.75
90,5.626,53.892,16.5,69.0
60,4.4539,54.976000000000006,27.75,72.75
165,2.8511,58.605,22.75,79.0
75,2.9272,55.494,19.0,68.25
75,3.6848,42.347,20.25,72.0
105,5.7242,41.851000000000006,16.5,77.0
90,3.4036,28.01,20.25,72.75
105,3.3355,60.226000000000006,19.75,80.5
75,2.3098,29.904,22.5,73.0
105,2.9942,29.4,28.5,79.5
75,4.9044,54.447,17.5,51.5
60,4.5093,15.649,24.0,87.5
105,3.3859,38.614,20.5,65.25
75,4.71,30.724,23.5,75.0
90,5.4969,31.504,13.75,80.5
90,4.1041,43.587,22.0,68.75
135,2.286,33.248000000000005,33.5,80.75
120,1.9486,22.819000000000006,23.0,79.75
75,2.7923,40.939,21.75,66.75
165,0.16581,66.837,28.25,90.5
210,-0.44697,67.54899999999999,42.0,107.25
195,0.54319,52.456,36.75,98.75
225,-0.28712,59.378,43.25,101.25
210,-0.30338000000000004,66.17,53.0,102.75
240,-0.41205,77.934,38.5,108.0
270,-0.82636,82.219,34.75,94.25
270,-0.34703,73.36399999999998,49.75,96.0
180,6.0633,27.972,31.0,89.0
135,0.62929,75.832,28.0,96.25
210,0.1838,39.897,29.5,76.5
225,0.60929,44.923,28.25,95.0
255,4.783,49.64100000000001,23.5,99.5
195,1.1789,67.493,28.5,89.75
195,0.12922999999999998,44.81800000000001,30.0,85.25
195,1.8603,41.75,28.5,98.75
240,-0.23191,82.575,34.75,111.75
165,0.026936,58.724,49.75,89.0
180,0.49089,60.158,45.25,101.25
240,-0.33403,67.845,44.75,101.75
225,-0.1276,66.85600000000001,34.75,97.0
210,-0.132,53.635,43.0,97.75
195,-0.7460600000000001,64.101,38.0,104.25
225,-0.63661,51.327,30.5,90.5
240,-0.50466,71.828,32.5,94.75
270,-0.7641399999999999,38.609,42.5,104.5
255,-0.45251,77.31,18.5,89.0
195,-0.7266699999999999,43.728,52.25,96.0
195,-0.6126,43.157,57.75,99.75
210,-0.56576,60.585,32.75,101.25
255,-0.1165,86.325,29.25,102.0
240,-0.96083,43.97,34.5,103.0
240,-0.96279,24.135,34.25,92.75
225,-0.8203799999999999,32.911,40.5,108.75
210,-0.0013247,66.94800000000001,30.75,103.75
240,-0.28324,32.221,24.25,101.25
225,-0.85988,57.108,37.5,95.25
225,-0.8939299999999999,65.82600000000001,45.25,91.75
240,-1.0183,61.112,38.5,91.25
240,-0.65458,53.006,41.5,97.0
240,-0.85955,30.613000000000003,50.25,92.5
195,-0.50034,65.9,42.25,92.75
225,-0.93042,56.994,44.75,93.25
195,-0.7162,47.567,45.25,92.75
195,-0.63267,76.656,50.25,93.75
210,-0.8416899999999999,35.967,44.0,84.0
210,-0.76681,29.115,28.5,90.25
255,-1.1262,65.778,34.5,92.25
240,-0.36267,31.903,26.0,88.5
240,-0.7852100000000001,46.63,47.25,95.25
240,-0.84531,14.825,51.0,103.25
225,-0.67286,57.38800000000001,29.5,102.75
225,-0.96761,42.005,28.75,83.75
225,-1.0469,44.86,32.75,106.75
225,-0.8496,74.473,36.5,87.75
210,-0.65085,34.033,34.25,101.0
225,0.58222,60.389,22.75,86.75
210,0.10377,50.188,28.75,87.75
225,-0.51627,45.203,26.5,91.25
225,-0.18669,48.687,17.5,98.25
240,-0.50853,33.184,22.0,86.25
225,-0.61925,63.232,36.5,91.5
255,-0.52031,56.74800000000001,17.5,65.0
210,1.0051,54.428,33.75,88.25
240,-0.5869,37.608,33.75,88.75
255,-0.89485,59.676,32.75,88.0
210,-0.75295,28.819000000000006,27.75,83.5
210,-0.8901600000000001,63.182,26.25,92.5
225,-0.8103,79.18,22.5,85.75
225,-0.7269399999999999,56.67100000000001,18.5,77.5
270,-0.40006,33.016,23.25,85.25
210,-0.3345,46.912,33.5,91.5
240,-0.34553,86.405,34.75,93.75
240,-0.41759,75.5,44.0,96.0
240,-0.17665999999999998,56.825,24.5,89.5
225,-0.30024,79.428,45.5,94.25
240,-0.86069,15.189,42.25,99.5
255,-0.83826,19.816,30.5,85.25
240,-1.1063,39.353,41.25,102.5
255,-0.5435800000000001,25.316,36.0,84.75
240,-0.94269,13.647,42.25,99.0
225,-1.1434,17.847,35.5,100.25
225,-0.58791,44.28100000000001,44.75,88.75
225,-0.59958,48.007,27.5,82.75
195,0.11316,41.739,35.75,103.5
75,11.793,48.768,14.75,67.75
60,20.18,28.532,17.25,61.75
180,20.634,25.831,14.5,51.5
210,16.538,24.121,18.5,57.5
210,22.376,25.321,15.25,58.25
180,15.82,26.103,17.25,63.0
165,9.3722,34.126,20.5,60.0
210,17.06,21.589,17.25,59.25
180,20.69,22.843000000000004,15.5,58.0
210,16.974,27.476,17.0,56.5
210,21.938,24.957,13.75,52.25
180,15.951,24.997,19.25,60.75
165,22.446,28.866,13.25,55.0
210,16.915,26.136,17.0,58.5
195,16.489,3.309,17.25,60.25
165,21.378,29.328000000000007,17.0,63.0
165,21.894,27.461,23.75,62.5
180,16.582,25.41,17.0,55.5
150,21.711,28.883000000000006,13.0,55.5
180,22.032,25.024,14.0,56.5
210,15.661,25.123,17.0,64.5
195,18.464,26.818,15.0,53.25
180,22.519,27.767,15.75,64.0
195,17.002,25.496,16.0,57.25
210,16.27,9.132,17.75,60.5
165,6.9802,28.107,21.0,65.0
165,11.412,7.1837,18.75,60.0
210,18.529,24.17,14.25,59.5
210,16.32,41.77,17.25,57.75
165,21.291,29.764,14.0,61.0
180,21.326,25.441,14.5,57.25
180,16.936,23.289,15.5,52.75
195,21.305,25.01,14.0,53.0
195,16.617,23.699,16.5,57.75
180,17.058,4.4151,17.75,59.5
195,21.533,21.419,21.5,67.25
180,16.469,29.114,14.5,54.25
180,16.295,2.7305,19.75,62.5
195,16.475,23.471,13.75,55.0
195,15.278,32.847,17.25,59.75
165,15.557,8.991,17.75,58.0
180,21.393,24.385,20.75,65.0
135,12.373,37.988,24.0,73.5
180,14.696,33.136,17.5,60.5
210,13.797,27.407,16.75,56.75
210,19.74,23.959,16.75,64.25
195,17.205,26.055,16.25,54.5
165,20.807,25.967,15.5,62.25
165,17.055,24.508000000000006,17.75,61.0
180,21.255,23.005,15.0,64.0
195,16.602,24.798,17.0,59.0
180,18.659,23.202,15.0,57.0
195,17.664,26.705,16.5,63.25
195,16.339000000000002,24.771,18.75,61.25
210,16.188,28.072,18.0,57.5
210,17.99,28.044,14.25,58.5
165,17.736,23.797,17.5,61.25
180,15.21,23.172,17.25,59.0
180,17.177,5.7229,18.5,56.75
195,16.009,26.975,17.25,59.5
225,16.438,28.181,18.0,59.75
195,21.106,24.83,13.75,57.25
210,17.500999999999998,4.2375,18.0,61.0
90,9.27,61.75,22.0,84.25
120,15.678,52.683,15.0,60.5
75,21.052,38.254,15.25,57.0
180,16.019000000000002,27.011,19.5,67.25
150,8.7673,53.694,15.25,59.25
195,19.838,24.294,17.75,59.5
180,8.9945,25.699,21.5,64.75
210,16.688,11.495,17.75,58.25
195,16.327,9.4075,17.5,60.25
105,11.021,46.916,21.25,63.5
210,15.29,24.037,17.5,58.5
195,16.289,24.409,17.5,58.25
180,16.135,23.439,17.75,59.5
195,11.783,30.35,16.25,59.75
195,15.734000000000002,9.629,17.75,60.0
180,17.868,23.419,18.0,57.0
